company_id,name,booth,website,description,role,city,region,country,segment_name,segment_id,location_id
c_21111bfeb15c,Watkins Sawmill/Saferwood Chemco,W6153,https://www.buildersshow.com/exhibitor/watkinssawmillsaferwoodchemco,Please stop by and visit our booth,Product,Maple Ridge,British Columbia,Canada,Building Materials,s_building-materials,l_maple-ridge-british-columbia-canada
c_24fde38b9bbd,Waudena Entrance Systems,W2523,https://www.buildersshow.com/exhibitor/waudenaentrancesystems,Please stop by and visit our booth,Product,Schofield,Wisconsin,USA,Building Materials,s_building-materials,l_schofield-wisconsin-usa
c_d9a78d9fa25e,Wayfair Professional,S10103,https://www.buildersshow.com/exhibitor/wayfairprofessional,Please stop by and visit our booth,Product,Boston,Massachusetts,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_boston-massachusetts-usa
c_55bf9439592e,Wayne Dalton Garage Doors & The Genie Company,W6867,https://www.buildersshow.com/exhibitor/waynedalton,Please stop by and visit our booth,Product,Lewisville,Texas,USA,Building Materials,s_building-materials,l_lewisville-texas-usa
c_f9fc08a91e4f,WeatherStrong Outdoor Cabinetry,S18037,https://www.buildersshow.com/exhibitor/idealcabinetry,"WeatherStrong® Outdoor Cabinetry - Outdoor Strength with Indoor Style. Crafted using our exclusive weather-resistant cabinet system, designed to stand up to sun, rain, salt air, and snow without sacrificing style. With rich textures and timeless finishes, we bring the look and feel of indoor cabinetry to outdoor spaces.  We’re proud to produce and assemble every cabinet in the USA and back it with responsive, real support. Orders ship in just 7-10 business days, and our Assemble On-Site (AOS) program offers shipping in as fast as 2 business days, perfect for pros who need speed without compromise. At WeatherStrong® we’re more than a cabinet company. We’re a family business helping people build luxurious outdoor spaces where life happens. That’s The WeatherStrong® Difference. 
Founded in 2006, Ideal Cabinetry was born with a clear purpose: to make high-quality, semi-custom indoor and outdoor cabinetry more accessible, with faster lead times, better value, and a partner-first approach. But our story goes deeper. Backed by over 75 years of combined industry experience, our leadership team has helped shape the cabinetry landscape for decades. bringing proven expertise, thoughtful innovation and a relentless drive to improve how kitchens and baths come together. Today, we operate more than 750,000 square feet of state-of-the-art manufacturing space, staffed by over 700 skilled employees who share a commitment to precision, consistency, and pride in every product we make.",Product,Bartow,Florida,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_bartow-florida-usa
c_a6e4cc1e1adf,Weber Knapp Company,S10109,https://www.buildersshow.com/exhibitor/weberknappcompany,Please stop by and visit our booth,Product,Jamestown,New York,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_jamestown-new-york-usa
c_d514588edbfa,wedi Corporation,W7567,https://www.buildersshow.com/exhibitor/wedicorporation,"wedi, pronounced “vee-dee”, is the expert brand known for making the ultimate shower system for over 40 years. In our Batavia, Illinois factory, and our German factory we proudly make best-in-class shower systems including premium performance shower systems like wedi Fundo® and other designed-for-value shower systems like wedi® S-DRY™ which help you cater to speciﬁc project situations or diﬀerent customer budgets.",Product,Batavia,Illinois,USA,Building Materials,s_building-materials,l_batavia-illinois-usa
c_2656195671d2,Wells Fargo Home Mortgage,S6023,https://www.buildersshow.com/exhibitor/wellsfargohomemortgage,"Booth #S6023 
Wells Fargo Home Mortgage Getting your buyers in more homes. 
Wells Fargo has been providing unmatched builder support and financing for your customers for more than 30 years. Work directly with our local, knowledgeable new-construction specialists. 
You'll have the support of a strong, experienced team to help answer your needs and your buyers will have a nationwide network of home mortgage consultants with a wide array of products and programs that can be customized to meet their needs including: 

A $5000 closing cost credit available to eligible buyers through our Plan. Home. ℠

program when buying a primary home. Click for more information. 

Our Homebuyer Access℠ grant which provides $10,000 in down payment assistance to eligible borrowers buying a home in select locations. Click to learn more.
Builder Spec Lock1 has returned, providing a flexible and cost-effective solution compared to forward commitments. With a required, non-refundable Builder Spec Lock fee, you can lock a rate and focus on what matters - getting more buyers into your homes. Click for more

1 The Builder Spec Lock fee allows you to lock in a range of interest rates on one lock per property for 90 or 120 days. 
The locked interest rate range may be used on any property you own. It cannot be transferred to a property owned by another party. You must provide Wells Fargo Bank, N.A. (“Lender”) a binding real estate sales contract for a property at least 30 days prior to lock expiration. If the lock is not transferred to a homebuyer by the expiration date, it will be cancelled. Lender cannot guarantee a loan will close before the lock expires. If the buyer requires additional time to close, the buyer may request a rate lock extension, which will be subject to our rate lock extension policy. 
Available only on agency, non-agency, FHA, and VA loans. 
Equal Housing Lender.",Service,Des Moines,Iowa,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_des-moines-iowa-usa
c_03a3031b43e8,"Wenzhou Boosteel E-commerce Co., Ltd",W8575,https://www.buildersshow.com/exhibitor/wenzhouboosteelecommercecoltd,"We are committed to producing the value for money and high-quality faucet, shower item and bathroom hardware set by minimizing the profit so that everyone can enjoy the most affordable value.",Product,"Wenzhou, Zhejiang",,China,"Construction Tools, Systems, Equipment, & Safety",s_construction-tools-systems-equipment-and-safety,l_wenzhou-zhejiang-china
c_352111ead816,"Wenzhou Huaya Electric Co., Ltd.",W9336,https://www.buildersshow.com/exhibitor/wenzhouhuayaelectriccoltd,"Wenzhou Huaya Electric Co., Ltd was established in 2005. We specialize in the manufacture of USA Standard Switches, Receptacles, GFCI, USB  Outlets, Power Strips, Dimmers, Wall Plates, Wiring Boxes and etc. Over the past two decades, we have systematically expanded our operations to occupy a modern production base more than 20,000 square meters, equipped with advanced production lines and testing facilities. We have grown from a local manufacturer to an internationally recognized producer of American standard electrical appliances.  
      We have obtained ISO9001, UL/cUL and ETL/cETL certifications, which are crucial for entering the international markets. We mainly export to the North American market, South American market and we also sell to the Southeast Asia countries. Our unwavering pursuit of quality and performance has earned us consistent praise from customers in all the markets we serve. We are determined to maintain this standard and continue to offer high-quality products.",Product,"Yueqing, Zhejiang",,China,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_yueqing-zhejiang-china
c_1fd3d5784c47,"Wenzhou Mingguan Import & Export Co., Ltd.",W8583,https://www.buildersshow.com/exhibitor/wenzhoumingguanimportexportcol,"MINGGUAN,located in the downtown area of wenzhou city ,China , profiting from the convenient transportation and enjoying a favorable climate , is a professional export - oriented enterprise. Our company is a manufacturer of furniture handles and door accessories with well - equipped testing facilities and strong technical force . With a wide range good quality , reasonable prices and stylish designs Our products are widely recognized and trusted by users and can meet continuously changing economic and social needs. We welcome new and old customers from all walks of life to contact us for future business relationships and mutual success !",Product,"Wenzhou, Zhejiang",,China,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_wenzhou-zhejiang-china
c_72def9d838a0,"WENZHOU ZHIXIN INTELLIGENT LOCK INDUSTRY CO., LTD",W9121,https://www.buildersshow.com/exhibitor/wenzhouzhixinintelligenttechno,"Main Products: Smart Lock, Zinc Alloy Door LockWenzhou Zhixin Intelligent Lock Industry Co., Ltd. was established in 2012, is a scientific research, production and sales as one, domestic and foreign trade combined, specializing in the production of intelligent locks, zinc alloy interior door locks a variety of engineering supporting hardware technology-based enterprises.The company has professional die-casting, processing, polishing and various automatic equipment, products are exported to Southeast Asia, Europe and the United States.Our company has built up a strong R&D team and devoted the energy into developing high quality, newly patents and most-cost effective products..""Quality of trust, integrity of service"" is our consistent purpose, customer satisfaction is our greatest wish. We will take this opportunity to sincerely cooperate with customers at home and abroad to create brilliant!",Product,"Wenzhou, Zhejiang",,China,"Construction Tools, Systems, Equipment, & Safety",s_construction-tools-systems-equipment-and-safety,l_wenzhou-zhejiang-china
